['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '527', '120', '22.770398481973434', '3650']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.065', '80', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '634', '142', '22.397476340694006', '3800']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.045', '80', '8', '0.0007', '0.001', '5', '0.25', '12', '0.17', 'False', 'True', '221', '60', '27.149321266968325', '3950']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.045', '80', '8', '0.0007', '0.001', '5', '0.25', '12', '0.17', 'True', 'True', '367', '90', '24.52316076294278', '4150']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.065', '80', '8', '0.0007', '0.001', '5', '0.25', '12', '0.17', 'True', 'True', '440', '105', '23.863636363636363', '4250']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.045', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '717', '165', '23.01255230125523', '5400']
['data_5min/xrp_usd_5min_data4.csv', '-13', '0', '0.02', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '758', '180', '23.7467018469657', '7100']

['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.045', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '313', '73', '23.322683706070286', '2600']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '251', '61', '24.302788844621514', '2700']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '91', '29', '31.868131868131865', '2700']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '254', '62', '24.409448818897637', '2800']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '462', '104', '22.51082251082251', '2900']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '60', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '202', '52', '25.742574257425744', '2900']
['data_5min/sol_usd_5min_data4.csv', '-13', '3', '0.02', '0.065', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '162', '44', '27.160493827160494', '2900']
['data_5min/sol_usd_5min_data4.csv', '-13', '3', '0.02', '0.045', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '126', '37', '29.365079365079367', '2950']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '221', '57', '25.791855203619914', '3200']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '351', '83', '23.646723646723647', '3200']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '437', '101', '23.112128146453088', '3400']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '393', '93', '23.66412213740458', '3600']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '146', '44', '30.136986301369863', '3700']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '309', '77', '24.919093851132686', '3800']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '193', '54', '27.979274611398964', '3850']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '422', '100', '23.696682464454977', '3900']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '60', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '395', '96', '24.30379746835443', '4250']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '230', '66', '28.695652173913043', '5000']
['data_5min/sol_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '277', '77', '27.79783393501805', '5400']

['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '114', '30', '26.31578947368421', '1800']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '314', '70', '22.29299363057325', '1800']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '489', '105', '21.472392638036812', '1800']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '233', '54', '23.17596566523605', '1850']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '278', '63', '22.66187050359712', '1850']
['data_5min/matic_usd_5min_data4.csv', '-13', '3', '0.02', '0.045', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '487', '105', '21.560574948665298', '1900']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '191', '47', '24.60732984293194', '2200']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.02', '0.045', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '368', '83', '22.554347826086957', '2350']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '273', '64', '23.44322344322344', '2350']
['data_5min/matic_usd_5min_data4.csv', '-13', '1', '0.02', '0.065', '40', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '440', '100', '22.727272727272727', '3000']
['data_5min/matic_usd_5min_data4.csv', '-13', '0', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '602', '134', '22.259136212624583', '3400']

['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'False', '43', '12', '27.906976744186046', '850']
['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'False', '77', '19', '24.675324675324674', '900']
['data_5min/dot_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '0.25', '12', '0.17', 'False', 'True', '76', '19', '25.0', '950']
['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'True', 'True', '34', '11', '32.35294117647059', '1050']
['data_5min/dot_usd_5min_data4.csv', '-13', '0', '0.03', '0.045', '40', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '213', '47', '22.065727699530516', '1100']
['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '26', '10', '38.46153846153847', '1200']
['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'False', 'True', '66', '18', '27.27272727272727', '1200']
['data_5min/dot_usd_5min_data4.csv', '-13', '3', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '3', '12', '0.17', 'True', 'True', '101', '25', '24.752475247524753', '1200']
['data_5min/dot_usd_5min_data4.csv', '-13', '1', '0.03', '0.065', '80', '8', '0.0007', '0.001', '5', '1', '12', '0.17', 'False', 'True', '178', '43', '24.15730337078652', '1850']

