
['data_5min/ada_usd_5min_data4.csv', '0.025', '0.065', '81', '8', '3', '0.5', '0', '0.618', '732', '151', '19.093851132686083', '20.62841530054645', '1.534564167860367', '1470.7627118644086']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.065', '81', '8', '3', '0.5', '0', '0.768', '1046', '387', '34.895833333333336', '36.9980879541109', '2.1022546207775648', '1575.373134328358']


['data_5min/sol_usd_5min_data4.csv', '0.015', '0.055', '60', '8', '3', '0.5', '-0.17', '1', '317', '167', '42.73504273504274', '52.6813880126183', '9.94634527757556', '1844.5']
['data_5min/sol_usd_5min_data4.csv', '0.015', '0.07', '75', '8', '0.5', '0.5', '0', '0.618', '188', '50', '19.093851132686083', '26.595744680851062', '7.501893548164979', '1846.610169491526']
['data_5min/sol_usd_5min_data4.csv', '0.015', '0.055', '75', '8', '0.5', '0.5', '0', '0.618', '113', '36', '19.093851132686083', '31.858407079646017', '12.764555946959934', '1888.5593220338988']
['data_5min/sol_usd_5min_data4.csv', '0.015', '0.055', '75', '8', '0.5', '0.5', '-0.17', '0.618', '101', '33', '14.9746192893401', '32.67326732673268', '17.69864803739258', '2984.3220338983056']
['data_5min/sol_usd_5min_data4.csv', '0.015', '0.07', '75', '8', '0.5', '0.5', '-0.17', '0.618', '202', '54', '14.9746192893401', '26.732673267326735', '11.758053977986636', '3965.254237288137']

['data_5min/atom_usd_5min_data4.csv', '0.015', '0.07', '45', '8', '0.5', '0.5', '-0.272', '0.618', '302', '56', '13.258426966292133', '18.543046357615893', '5.28461939132376', '3009.3220338983047']
['data_5min/atom_usd_5min_data4.csv', '0.015', '0.055', '45', '8', '0.5', '0.5', '-0.272', '0.618', '286', '54', '13.258426966292133', '18.88111888111888', '5.622691914826747', '3032.203389830509']
['data_5min/atom_usd_5min_data4.csv', '0.015', '0.055', '45', '8', '0.5', '0.5', '0', '0.618', '365', '93', '19.093851132686083', '25.47945205479452', '6.385600922108438', '3051.6949152542384']
['data_5min/atom_usd_5min_data4.csv', '0.015', '0.055', '75', '8', '0.5', '0.5', '-0.272', '0.618', '292', '55', '13.258426966292133', '18.835616438356166', '5.577189472064033', '3070.762711864407']
['data_5min/atom_usd_5min_data4.csv', '0.015', '0.07', '75', '8', '0.5', '0.5', '-0.272', '0.618', '306', '58', '13.258426966292133', '18.954248366013072', '5.6958213997209395', '3286.440677966102']

['data_5min/ada_usd_5min_data4.csv', '0.025', '0.055', '60', '8', '1', '0.5', '-0.17', '0.618', '212', '47', '14.9746192893401', '22.169811320754718', '7.195192031414619', '2546.610169491526']
['data_5min/ada_usd_5min_data4.csv', '0.025', '0.055', '75', '8', '1', '0.5', '-0.17', '0.618', '232', '50', '14.9746192893401', '21.551724137931032', '6.577104848590933', '2547.457627118645']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.07', '60', '8', '1', '0.5', '-0.272', '0.618', '335', '58', '13.258426966292133', '17.313432835820898', '4.055005869528765', '2561.440677966102']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.07', '75', '8', '1', '0.5', '-0.272', '0.618', '251', '47', '13.258426966292133', '18.725099601593627', '5.466672635301494', '2587.2881355932204']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.055', '60', '8', '1', '0.5', '-0.272', '0.618', '328', '58', '13.258426966292133', '17.682926829268293', '4.424499862976161', '2736.440677966102']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.055', '75', '8', '0.5', '0.5', '-0.272', '0.618', '186', '40', '13.258426966292133', '21.50537634408602', '8.246949377793888', '2892.372881355933']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.07', '60', '8', '0.5', '0.5', '-0.272', '0.618', '244', '48', '13.258426966292133', '19.672131147540984', '6.4137041812488516', '2950.847457627119']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.07', '75', '8', '0.5', '0.5', '-0.272', '0.618', '190', '41', '13.258426966292133', '21.578947368421055', '8.320520402128922', '2980.9322033898306']
['data_5min/ada_usd_5min_data4.csv', '0.015', '0.055', '60', '8', '0.5', '0.5', '-0.272', '0.618', '238', '48', '13.258426966292133', '20.168067226890756', '6.909640260598623', '3100.847457627119']




